index,sentence,original_review,Date,Author,URL,Rating,Language,source_file
46,It was on of the best meals we have ever had.,We had lunch at El Molino de Urdaniz today.  It was on of the best meals we have ever had.  The service was impeccable and the quality and flavour of the food could not be bettered.  We would recommend it to anyone.,2017-07-05,Alexina G,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r498823485-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
47,The service was impeccable and the quality and flavour of the food could not be bettered.,We had lunch at El Molino de Urdaniz today.  It was on of the best meals we have ever had.  The service was impeccable and the quality and flavour of the food could not be bettered.  We would recommend it to anyone.,2017-07-05,Alexina G,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r498823485-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
48,We would recommend it to anyone.,We had lunch at El Molino de Urdaniz today.  It was on of the best meals we have ever had.  The service was impeccable and the quality and flavour of the food could not be bettered.  We would recommend it to anyone.,2017-07-05,Alexina G,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r498823485-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
49,20+ minutes away from Pamplona you will find this gem in the middle of nowhere.,"20+ minutes away from Pamplona you will find this gem in the middle of nowhere. Unlike La Boscana in Bellvis, this country house with a stone facade does not give you any warning of the talent working in the kitchen. A Michelin star restaurant that must be visited if in the area. Carlos, our server, elevated the whole experience if that is possible.",2017-06-23,Raul S,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r495324322-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
50,"Unlike La Boscana in Bellvis, this country house with a stone facade does not give you any warning of the talent working in the kitchen.","20+ minutes away from Pamplona you will find this gem in the middle of nowhere. Unlike La Boscana in Bellvis, this country house with a stone facade does not give you any warning of the talent working in the kitchen. A Michelin star restaurant that must be visited if in the area. Carlos, our server, elevated the whole experience if that is possible.",2017-06-23,Raul S,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r495324322-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
51,A Michelin star restaurant that must be visited if in the area.,"20+ minutes away from Pamplona you will find this gem in the middle of nowhere. Unlike La Boscana in Bellvis, this country house with a stone facade does not give you any warning of the talent working in the kitchen. A Michelin star restaurant that must be visited if in the area. Carlos, our server, elevated the whole experience if that is possible.",2017-06-23,Raul S,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r495324322-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
52,"Carlos, our server, elevated the whole experience if that is possible.","20+ minutes away from Pamplona you will find this gem in the middle of nowhere. Unlike La Boscana in Bellvis, this country house with a stone facade does not give you any warning of the talent working in the kitchen. A Michelin star restaurant that must be visited if in the area. Carlos, our server, elevated the whole experience if that is possible.",2017-06-23,Raul S,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r495324322-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
53,"This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit.","This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
54,We had the menu and got 12 courses.,"This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
55,El Molino really cares about the presentation so all dishes are just stunning.,"This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
56,"The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine.","This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
57,Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations.,"This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
58,Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!),"This place is a little outside Pamplona but if you have a car and like adventurous starred cuisine, it is well worth a visit. We had the menu and got 12 courses. El Molino really cares about the presentation so all dishes are just stunning. The cook knows his stuff: some dishes are classic nouvelle cuisine - probably to show that he can also do boring - but most courses are experimental, molecular cuisine. Some of the experiments were not really my thing (the pinewood smoked foie was too much resiny to supplement the buttery richness of the foie) but many other dishes were revelations. Little frozen green pearls that taste like mussels/oysters to name just one aspect of a marvellous dish where leek (!) plays the leading role. The drinks are not included. Their bread is great. They say they make it themselves but I have a feeling they get it from this wonderful bakery in Gorraiz... ",2016-10-18,Matt_Dina,https://www.tripadvisor.com/ShowUserReviews-g6412760-d3584780-r429100385-El_Molino_de_Urdaniz-Urdaniz_Navarra.html,5,en,person_2_removed_line_breaks
