review_index,sentence_index,sentence,original_review,sample_index,index,char_count,Date,Author,URL,Rating,Language,Ensembled Sentiment
116,116.1,I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9994)
116,116.2,The tasting menu featured some very fresh and high quality ingredients.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9994)
116,116.3,"While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2.","I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9988)
116,116.4,Normandy scallop with winter truffle which we had in the kitchen  3.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.5029)
116,116.5,French lamb which comprised 3 different parts.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Negative (0.5659)
116,116.6,The meat was perfectly cooked.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9994)
116,116.7,It’s very tender and juicy with a unique fragrance.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9993)
116,116.8,The dessert wasn’t bad.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9963)
116,116.9,But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Negative (0.9834)
116,116.1,"As always, the service was impeccable.","I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9993)
116,116.11,"All the staff were professional, knowledgeable and courteous.","I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9993)
116,116.12,Highly recommended.,"I went to Amber with a friend 2 days ago and we both thoroughly enjoyed our dinner.   The tasting menu featured some very fresh and high quality ingredients. While all savoury dishes were very delicious, the following were particularly memorable:  1. the iconic Aka Uni dish  2. Normandy scallop with winter truffle which we had in the kitchen  3. French lamb which comprised 3 different parts. The meat was perfectly cooked. It’s very tender and juicy with a unique fragrance.   The dessert wasn’t bad. But I’m kind of old-school and would have preferred some traditional or classic French pastry dessert.   As always, the service was impeccable. All the staff were professional, knowledgeable and courteous.   Highly recommended.",116,331,584,2024-02-26,Egon70,https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r939881319-Amber-Hong_Kong.html,4,en,Positive (0.9993)
117,117.1,Sven Wassmer's cuisine has a wow factor all its own.,"Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.9991)
117,117.2,He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words.,"Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.5281)
117,117.3,What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors.,"Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.9994)
117,117.4,The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland.,"Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.9993)
117,117.5,"Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often!","Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.9994)
117,117.6,"Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!","Sven Wassmer's cuisine has a wow factor all its own. He seems to be a chef who stays away from gimmicks and technical tricks and tries to win over the guest with a unique approach that is difficult to put into words. What seems so pleasantly sparse and uncomplicated on the plate is actually full of intricate details that create deep and balanced flavors. The high-quality ingredients that he certainly uses reflect a close affinity with Switzerland. Bold and full of contrast, honest and accessible - this is the kind of food you would like to come across more often! Just think of being served something as crude as Kässpätzle in a three-star restaurant, but then being served something that suddenly takes the rug from under your feet and that you will remember for the rest of your life!",117,673,640,2024-02-29,joker59,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r940193690-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,5,en,Positive (0.9944)
118,118.1,Possibly the biggest disappointment for a Michelin star restaurant ever.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Negative (0.9996)
118,118.2,"Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked).","Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Negative (0.9692)
118,118.3,This is no exaggeration.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9908)
118,118.4,The ambiance is very nice.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9994)
118,118.5,"The service was lovely and theatrical, if not perfect.","Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9991)
118,118.6,They bake your bread and churn your butter.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.5085)
118,118.7,Very nice people.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9993)
118,118.8,The wine list is outstanding.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9993)
118,118.9,The products are no doubt good.,"Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Positive (0.9988)
118,118.1,"But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.","Possibly the biggest disappointment for a Michelin star restaurant ever.  Five course menu (124€) was: (1) a green salad, some unfresh leaves; (2) one spear of asparagus (very nice); (3) a small piece of farmed char (floury consistency); (4) a little bit of white and brown chicken meat (dry); (5) one piece of rhubarb (not fully cooked). This is no exaggeration.  The ambiance is very nice. The service was lovely and theatrical, if not perfect. They bake your bread and churn your butter. Very nice people. The wine list is outstanding. The products are no doubt good. But how can you charge so much for such basic, uncreative and - frankly - poorly prepared food.",118,1078,509,2022-04-30,ZelenEye,https://www.tripadvisor.com/ShowUserReviews-g196497-d15014147-r836698125-Thierry_Schwartz_Le_Restaurant-Obernai_Bas_Rhin_Grand_Est.html,2,en,Negative (0.9996)
119,119.1,Very nice evening!,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9994)
119,119.2,Very original welcome with aperitif in an adjoining room and comfortable armchairs!,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9993)
119,119.3,We were invited to sit down at the table and the flavor festival started!,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9992)
119,119.4,Everything was good!,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9987)
119,119.5,An immersion menu and a vegetable menu for me!,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9981)
119,119.6,"It was excellent from all points of view: presentations, flavor blends, discoveries.","Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9994)
119,119.7,I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you,"Very nice evening! Very original welcome with aperitif in an adjoining room and comfortable armchairs! We were invited to sit down at the table and the flavor festival started!  Everything was good! An immersion menu and a vegetable menu for me! It was excellent from all points of view: presentations, flavor blends, discoveries. I also appreciated that the waiters put their hands together to prepare the dishes  And of course the final attention for my companion’s birthday that I had pointed out at the booking: we were treated to a package in which there was a delicious Basque cake that we enjoyed the next day  Thanks to you",119,1323,510,2024-11-02,Valbuchette,https://www.tripadvisor.com/ShowUserReviews-g644083-d1197354-r978362948-Restaurant_le_Prince_Noir-Lormont_Bordeaux_Gironde_Nouvelle_Aquitaine.html,5,en,Positive (0.9993)
120,120.1,We do not dispute real know-how and the quality of the products.,"We do not dispute real know-how and the quality of the products. But in our opinion - all four of us - we are crossing a red line here in terms of quantity. When a guest - with a bird's appetite - is still hungry after the meal we tell ourselves that there is no point in going to the restaurant. 150 gr maximum all included, from appetizer to dessert. The lamb? Half a bite! Returning from fishing? Portions to cry, ten seconds of pleasure, but no more. Paying almost five hundred euros for four people (without wine) to go out hungry is enough to put you off gourmet restaurants. Not to mention that the wines are too expensive, the usual coefficient of 4 or 5 being here more like 7 or 8.",120,257,537,2024-06-12,jean -jacques c,https://www.tripadvisor.com/ShowUserReviews-g1079434-d14768322-r954831014-La_Table_Christophe_Hay_Et_Lois_Bee-Ardon_Loiret_Centre_Val_de_Loire.html,1,en,Negative (0.5002)
120,120.2,But in our opinion - all four of us - we are crossing a red line here in terms of quantity.,"We do not dispute real know-how and the quality of the products. But in our opinion - all four of us - we are crossing a red line here in terms of quantity. When a guest - with a bird's appetite - is still hungry after the meal we tell ourselves that there is no point in going to the restaurant. 150 gr maximum all included, from appetizer to dessert. The lamb? Half a bite! Returning from fishing? Portions to cry, ten seconds of pleasure, but no more. Paying almost five hundred euros for four people (without wine) to go out hungry is enough to put you off gourmet restaurants. Not to mention that the wines are too expensive, the usual coefficient of 4 or 5 being here more like 7 or 8.",120,257,537,2024-06-12,jean -jacques c,https://www.tripadvisor.com/ShowUserReviews-g1079434-d14768322-r954831014-La_Table_Christophe_Hay_Et_Lois_Bee-Ardon_Loiret_Centre_Val_de_Loire.html,1,en,Negative (0.5926)
